recommendationid	label	score	correct	text
44099073	ポジティブ	0.9213483929634094	正解	スペックに不安があったものの、自分の環境でも快適にプレイできたので、詳細を載せておきます。\nスペック: i5 4690, GTX970, DDR3 12GB\nグラフィック設定: HIGH\n詳細設定: テクスチャ品質 FULL, ボリューム描画品質 オフ, アンチエイリアス FXAA\nこれらの設定で60FPSはだいたい維持できていましたので参考までに。
44101096	ネガティブ	0.7356384992599487	正解	そもそも起動しないのでレビューの書きようもないのですが…丸三日待っても進捗すら書かれていないので見限りました。\n返金手続きしたのでこのゲームとは縁も切れましたね。\n時間の無駄だけが心残りですが…それはカプコンにしたら関係ない話しでしょうからね。\n起動しないゲーム（しかも既知のバグとして認識しつつ）リリースするのは…どうなのでしょうね？
44101723	ポジティブ	0.8998077511787415	正解	予約購入+デラクス所持\nHR上限解放までプレイ\n\nいつもとは一風変わったモンハンが楽しめる。\nまず砥石や虫網ピッケルが必要ないのがでかい。\n採取はかなりスピーディになったし、環境生物をコレクションしてお飾りできたりする。\n足跡などの痕跡を追うことで、ペイントボール付ける必要もない。\nエリア移動の概念がないので、イライラロード時間もほとんどない。\nステージのギミックやいろんなモンが撃てるスリンガー、各武器種に新モーションがあって、狩りも飽きさせない。\nマルチではクエストに途中乱入できたりもする。\nイベントクエ
44102374	ポジティブ	0.8039077520370483	正解	面白いのですが、アクションゲームなのにゲームパッドのキーコンフィグがありません。ボタンの割当で使いづらいアクション（R1がダッシュ、R2がガード　Aがガンスの砲撃、Xが突きなど）だと使いづらいです。現状出来ないので、いまいちハマれません。アップデートでキーコンフィグを実装してほしいです。
44102394	ネガティブ	0.8374317288398743	正解	通信エラーが多くてひどいです。マルチプレイが売りなのにまともにフレンドと遊べないので、サーバーが安定するまで待たないといけないかもですね。期待していたタイトルだけに残念です。
44103898	ネガティブ	0.5267907381057739	正解	低スペックの人はおとなしくPS4版を買いましょう。\n低画質で無理やり遊んでもカックカクでストレスしかたまりません。\n推奨スペックなら「ソロでは」問題なく遊べます。\n\n他の方も書いてますが通信エラーがひどいです。\nまずパーティを組んだ人が１人以上は必ず落ちます。\nどこかの部屋へ入っても１，２個クエストが終わるか終わらないかくらいで部屋から切断されます。\n幾度も接続に挑んだであろう人たちは心が折れ、部屋を作ってる人は少ないです。\nPS4版のほうも発売後１週間は通信エラーがえぐかったですが、その時よりもひどいです
44104897	ポジティブ	0.824884831905365	正解	いいゲームだった。ネルギガンテｶﾜ(・∀・)ｲｲ!!\n黒龍はなぜ30分？泣く泣く\n装飾品が手に入るのか難しいよ...
44106875	ネガティブ	0.6846900582313538	正解	修正する気なし\n<URL>
44107436	ポジティブ	0.8259372115135193	不正解	通信 エラー：ワールド\n\n追記\n通信エラーお詫び無し\nアップデートPS4に追いつく気無し\n\nPCで遊んでる人はどうでもいいらしい
44107589	ポジティブ	0.7926308512687683	正解	そろそろバゼルギウスの高確率で乱入してくる仕様をなくしてほしいです。。。\nせっかく楽しく遊んでいるのに台無しです。
44108642	ポジティブ	0.9716705679893494	正解	通信エラーが多くてマルチができない\n\n追記）\n最近通信エラーもなくなって、快適に遊べるようになったので　お勧めにします。
44109059	ポジティブ	0.7370070219039917	正解	ゲームは初めてモンハン1多少やってたおっさんでもソロでそこそこ進められて楽しいです。難易度は易しいと思います。\nただマルチプレイは通信接続エラーが頻繁でまともに出来ないかな(-_-;)\n
44110946	ポジティブ	0.5681522488594055	正解	システムはとてもよく楽しいのですが、残念な事にとてもマルチが不安定でとてもほかの人と一緒にクエを完了するまでいきません。クエの途中で大体がサーバー側のエラーで散り散りになってしまうので対応をお願いします。\n\nあとモンスターハンターはなぜトレジャーシステムを消してしまったのか個人的にはとても楽しんでいたので残念です。
44111133	ポジティブ	0.5909910798072815	不正解	動作環境\nOS windows 7 pro\nCPU i5 4690K\nメモリー 8G\nグラフィックカード RX570\n\nこの構成では最初は起動すら出来ずでした。次にグラフィックカードのドライバーを最新に更新orクリーンストールしたら何とか起動は出来ましたが、ゲーム中の一部分(マイホームと序盤の荒野クエスト)で必ずERR12が出て強制的に落ちて、設定をいくら下げても改善されずOSをwindows 10の環境で試してみたら改善されました。(負荷かけてみても現状はERR12は出てません)\n\nオンライン問題は他のユ
44111153	ポジティブ	0.9195903539657593	正解	ゲーム自体は楽しい。でも、、サーバーの問題がひどすぎる\nプレイヤーと一緒に倒せる時点まで来たのにサーバーがいっちゃうから、結局、最後は一人でやるわけ\n一人でやると時間ももっとかかるし、皆と「やった」っていう感じがしない\nでも、朝早く、又は、夜明けには大丈夫　\n\nマジでサーバー直せよ\n\n\n
44111279	ポジティブ	0.9668149948120117	不正解	ゲーム自体は楽しいのですが\nマルチプレイが一番楽しいのにエラーと切断連発でまともにはできません\n\nとりあえずソロで楽しむ方なら楽しいと思います
44112076	ポジティブ	0.7394189834594727	不正解	まずマルチの現状について書いておきます\n発売開始と同時にエラー吐きまくりでマルチで遊ぶことがほぼ不可能でしたが<DATE>（日）からマルチでも快適に遊べるようになりました。\n\n感想\n良い点：グラが綺麗、今までと少しだけ違う移動・採取・戦闘なので新鮮味があった、初見殺しはないけど強敵がいたので楽しめた。\n\n悪い点：<DATE>現在、雷属性の武器を使うとFPSが極端に下がるバグがありHIT数が多い武器で使うと画面が飛ぶ。モンスターのフンなどを集めるのが面倒。　相棒の顔が怖い\n\n総評：今までのモンハンと違い自分の
44113109	ポジティブ	0.5092825293540955	不正解	マルチプレイに問題があります。\nサーバが弱いのか、プレイ途中で接続が切れてPTを解散させられることが多いです。\n一度PTを組むとモンスターのHPは増えたまま（2.2倍）なので、撤退を余儀なくされます。\n現状マルチプレイで遊べたものではありません。\n\n追記\n不満点があります\n\n・村の設備が散在してて不便\n・店員に話しかけると毎回長いセリフを言ってうっとうしい\n\n<DATE>追記\n\n本日パッチが当たりました\n結果プチフリが頻発するようになり快適なプレイができなくなりました\nパッチで改悪するとは・・・\n\n<DAT
44113364	ポジティブ	0.7389075756072998	正解	不错动作游戏的天花板，打击感强，还能4个好友一起玩。唯一的缺点也是优点就是难，但是当你死多了多打打过了后就会有成就感和爽快感！！！！！！！！！！！！！！！
44114033	ポジティブ	0.8713458776473999	正解	ダクソよりも動きが鈍いハンターが1光年くらいの攻撃範囲補正を持ちアラガミ並の高速移動から即死攻撃を繰り出すモンスターと戦う有名アクション最新作の後発移植\n過去作はクリアされるのが悔しいシステムの搭載によって開発者のオナホールになり果てたが、すごろくのゴール手前に100回休みを設定してドヤ顔しながら「これくらいクリアできるでしょ？ｗ」とﾆﾁｬｧ笑う小学生レベルの仕様をほぼ全て排除する(苦渋の)決断によって非常に遊びやすくなっている\n(それでも人によってはモンスターが攻撃モーションに入ると溜め時間や硬直時間が伸
44114839	ポジティブ	0.9383694529533386	正解	ゲームは楽しい。但し条件はわからないが、起動時にエラーが発生し強制終了することがあったり集会所に入ろうとしてもエラーが出て入れないことがある。
44115312	ポジティブ	0.792366087436676	不正解	友達とやりたくて買ったのに何回やっても毎回エラーエラーエラーの連続\nエラーコード　8<DATE>MW1\nマルチしか求めてません。\n返金しようにも予約だったのでできない。\nマジで時間と金返せ。\nHR12までやったけどもうやらん。
44115450	ポジティブ	0.7747113704681396	正解	まず「モンスターハンター」というゲームを知っているかどうかがスタートラインですが\n過去シリーズを全く遊んだ事がない人でも問題なく遊べるのは今までと変わりません\n\n全体的なバランスですが採取等の過去シリーズで無駄に時間がかかったアクションが大幅にカットされているので\n素材収集にかかる時間は大きく削られますが、逆に狩猟対象を探したり追い回したりの時間が以前より増えてる印象です\n結果的に１クエストあたりの時間は変わってない感じでしょうか\n\nゲームのバランスや内容ではなく不満点は以下の通りです\n・デュアルモニター環
44116523	ポジティブ	0.9765783548355103	正解	オンラインで仲間と共にハンティングできる！（オンラインで仲間と共にハンティングできるとは言っていない！）
44118154	ポジティブ	0.8884181976318359	正解	批判的なレビューのほとんどがマルチプレイのことなので対策を記載。\n・集会所を検索する場合はなるべく設定なしを選択する。\n・人数の少ない集会所へ接続するか、自分で集会所を作る。\n・通信ネットワークの設定から、IPv6のプロトコルのチェックを外す。\n・ルーターの設定から、IPv6の設定をオフにする(ルーターの再起動が必要)\n・ルーターの設定から、UPnPの設定をオフにする(ルーターの再起動が必要)\n・マルチプレイ中に敵や味方がフリーズしたら、なるべく動かない。敵を殴らない。\n\n根本的な解決は運営に任せるとして、
44119295	ポジティブ	0.6457193493843079	不正解	ハンティングを主目的にするゲームにしては攻撃している感覚がダイレクトに感じられない。\n自キャラの攻撃モーションが長すぎ、途中キャンセルできない。もっさりしてる。ユーザーとしたらボタンを押した瞬間に敵に攻撃が入って欲しいしそれが爽快感になるのだが、このゲームではそれが非常に遅れてしかやってこない。しかもその間に敵が攻撃してきてやられてしまう。あとＰＣでなれたユーザーには複数ボタンを割り当ててスキルやアイテムを使いたいのだが、元がPS版のためコントローラー感覚で、複数あるアイテムの中から毎回選択してからでないと
44119367	ポジティブ	0.9257557392120361	正解	モンスターハンターシリーズはPSPでのMHP2ndG以来のプレイとなります。\n低スペックPCでも低設定なら動きます。\n\nまず、私の環境は以下の通りす。\nCPU：Core i<DATE>\nRAM：DDR4　８GB\nVGA：Geforce GTX 1050 (VRAM 2GB)\n\nこの環境だと、低設定での動作となります。\n中設定まであげるとVRAMが足りない旨のダイアログがでてきます。\n\nまぁ低設定でも個人的には満足しています。\nもう少し設定を変えると良いのかもしれません。\n\nゲーム自体はすごく面白く、世界観に
44119960	ポジティブ	0.9183304309844971	正解	エリアに自分しか居なくても救難信号を発信すると他のエリアからも救援が来てくれるので\n不特定多数とオンラインプレイするスタイルの場合はさほど困らないと思います。\n実家の12MbpsのADSLでもマルチプレイに支障ありませんでした。\n\n自分の環境は要求スペックを満たしていませんが快適にプレイできています。\nCPU: i7 2600\nGPU: gtx 750ti \nメモリ: 26gb\n\n設定は\n画面　1280×768　ボーダレスウインドウ\n垂直同期　OFF\n品質”低”をベースに、アンチエイリアスTAAをONにして
44120917	ポジティブ	0.8787206411361694	正解	狩猟解禁から2日後購入しました。\nマルチをしようとしたらエラーが出ます。戦闘中も出て結構ウザい。それで吹っ飛ばされることも。\nモンハンはマルチがあってこそ。って考えていたのですが、これはソロゲーなんですかね…\nサーバーエラーが改善されたら高評価に戻そうとは思ってます。\n鯖エラー以外はよくできたゲームだと思います。\n\n追記\nだいぶん経ってまた再開しましたが、今は通信エラーは「ほぼ」ないようです。まぁ最初がアレだったから低評価がかなり多かったようですけど今は一応大丈夫です。
44121078	ポジティブ	0.7757396697998047	正解	やはり....サーバーエラーですかね...\nサーバーエラーが無ければかなり高品質のゲームであることは確かです\n本当に肝心なマルチ機能が正直ほぼ使えないのが痛いです\n私は幸運なことにモンハンシリーズをプレイしている友人が3~4人いまして\n彼らと4人でやると非常に楽しいのです\nしかし.一旦サーバーエラーが起きると哀しいことに一人になるどころか\nモンスターの難易度がマルチ用になり、プラスで報酬も4分割されてしまうのです\n一応公式は「原因究明に務める」と発表してくれているのでサーバー問題が起きなくなった時が非常に楽
44121082	ポジティブ	0.8657799959182739	不正解	アイスボーン配信決定記念に書き込み\n何してんのさカプコンさん 去年マム配信予定日告知から始まりCSの後追い期間が長過ぎて不評の嵐だったんだろうに\nそれを改善したのか歴戦王ネルギガンテでCSに追いつくとこまで行っててSteam版は詳しい月日じゃなく冬配信だなんて　移植する技術とか契約とかあるだろうけど これはあかんでしょ　\nあといい加減にホライゾンがSteamにないならPC限定のクエスト下さい Skyrimの衛兵装備が欲しいです　ほんまたのみまっせ
44121442	ポジティブ	0.8758492469787598	不正解	ソロで楽しめる人ならおすすめだけどパーティでワイワイやりたい人は\n回線エラーが復旧されるまで購入を見合わせたほうがよろしいかと。\n\n４日経ってるけど返金希望させていただきました、返金されるかは不明です。
44121628	ネガティブ	0.7738012075424194	正解	すべてソロでやる前提であれば良ゲー。\n友達や野良でマルチプレイしたいって考えなら今は買わない方がいい。\n・救援を出す、救援に入る部分で通信エラー多発\n・入れても結構な確立で通信エラーで切断される\n・野良どころかロビーですらエラー多発で身内で集まることもできない\n等々オンライン部分が完全に死んでる上にゲーム内ですら一部マップが異様に重かったりと安定感が一切ない
44123510	ポジティブ	0.6948558688163757	不正解	カプコンよ。もう正直に言いましょうよ。問題はsteamでも回線でもなくサーバーですって。\nパッチなんてその場しのぎの誤魔化しですって。発売してからしばらくは同時接続数多いけどしばらくしたら落ち着くからって今適当に流して放置ですよね。このままだんまりか意味のないパッチで流す気でしょうかね。サーバーが弱いってアナウンスする訳にはいかないですもんねぇ～\n\n\n※個人の見解です。
44123821	ポジティブ	0.7676502466201782	不正解	良い点\n・ゲームシステムが洗練されており、歴代のMHをプレイしていなくても難なく理解できる\n・高いカスタマイズ性\n・マップの作り込みが素晴らしく、立体的でギミックも多く楽しい\n・生態系の愉快さ\n\n■悪い点\n・通信エラーの多さ\n\n■総評\nソロプレイで遊ぶという強い意思がない限り、現在のエラーの多さでは遊ぶに耐えません。\nCOOPを目的に買おうと思っている方は、一旦手を止めることをおすすめします。
44124505	ネガティブ	0.5014418363571167	不正解	初代以来のモンハン\n当時に比べ目も気力も退化し意を決して盆休みで購入\nネットでワイワイやるのも何年ぶりだろう\nおじさんでも若い子達に迷惑にならないよう下調べをして笛を選択\nこれでアクションはついていけなくても役に立てるとネットに接続\n…繋がらない\nそこは理不尽なラグやバグを経験してきた往年のPCゲーマーだし我慢するか...\nなんか笛のソロキツくね？\nけどおじさんは少しでもアクション磨いて退化した脳でゲームに慣れないとなと思い苦行を重ね増えで殴る殴る\nもういい加減繋がるだろ…\nこれの繰り返し\n心が折れそうです
44125122	ポジティブ	0.5790764689445496	不正解	マルチについては通信エラーで遊べたものではない。\n運営の対応が遅れればSteam版MHWが更に酷い評価となるのは必至。\n\nゲーム自体は面白いので、早期に対応してほしいところ。\n\n\n<DATE> 追記\n\n新フレンドUIの起動を抑制することで\nそれなりに安定してプレイできていたが、\nカプコンの修正実施後はまたエラーが頻発。\n\nメーカーの対応が杜撰極まりなく、\nそれがこのゲームの面白さを台無しにしている。\n\n改めて、購入はおすすめできない。\n\n\n<DATE> 追記\n\n「タイトルアップデート」を実施したようなので\n
44128841	ネガティブ	0.5057433843612671	正解	現状オススメできるかと言われれば、できないと言わざるを得ません。とにかくエラーが多い、その一点です。ゲーム自体が面白いがゆえ、余計に勿体ないです。まず、集会所には高確率で入ることができません。諦めて自分で集会所を作成しても、他のユーザーも同じ症状なのか、誰も入ってくることはありません。運よく集会所に入れた場合でもクエスト中に落ちる、といった症状が頻発します。ただこのゲーム自体は非常に面白いので、症状がいち早く改善されることを願います。
44130776	ポジティブ	0.6905978322029114	正解	一部のキャラが非常に自分勝手で不快。\nそれ以外は非常に面白い。\nモンスターを狩って、装備を作る。シンプルだけどなかなかハマります。\n\n不快なキャラを我慢できるなら買いです。\nちなみに受付嬢というキャラです。\n\n<DATE>現在ネットワークエラーでまともにマルチプレイが出来ませんのでご注意を。\n\n<DATE>現在あまりネットワークエラーは出なくなりましたがまだ落ちることはあります\n不満点も追加\nPS4版にあったサークル機能が無いので非常に不便！\n画質や読み込み速度は向上しているのに、なんでサークル機能を削除し
44131265	ポジティブ	0.9218618273735046	正解	ゲーム自体はとても面白いと思います。\n\nただ、PCによっては起動しても黒画面で止まってアプリが落ちてしますので、改善を待っています。
44133250	ポジティブ	0.9171728491783142	不正解	久しぶりのMH。初代ぶりでしょうか。\n武器も増え操作性もよくなりシームレスなのもプラス点です。\n読み込みも早くグラフィックも悪くありませんが、相棒と鳴くモンスターを狩猟できないの辛いです。\n通信も３０分に一度切断され休息を与えてくれる両親設計になってます。ゲームは一日一時間ではなく３０分ってのが理想なんでしょうね。
44134896	ネガティブ	0.6083798408508301	正解	最適化が不足しています\nまず、エラーでオンラインがちょくちょく切断されます。まともに遊べません。\n次に、CPU使用率が非常に高いです。当方はi5 6500とGTX1070ですが、FHD、60FPSでは常にCPUが100％に張り付く一方、GPUは10％未満を維持しています。\n明らかに売り逃げの様相を示しています。PS4版を作ってから何をしていたのでしょうか。
44134951	ポジティブ	0.9258964657783508	正解	モンスターハンターシリーズをプレイするのが今作で初めてですが\nめっちゃくちゃ楽しいです！\n迫力ありすぎて、リアルで変な声出しながら遊んでます！\n\nロードも早いし、戦闘中にカクつくとかも全くないです。\n\nあと、他のレビューでよく見る通信エラーですが\nWindowsのネットワークデバイスの設定でTCP/IPv6のオプションをオフにしてからは\nここ３０時間ほど出てないですし、普通にマルチも楽しめてます。\n\nオフにする前は、１時間に２～３回位出てたんで、オプションをオフれば直るんじゃないかなぁ。
44135206	ポジティブ	0.9350424408912659	正解	本編クリアしたのでレビュー。\nニュースや他の方のレビューにもある通り、接続エラーが頻発するため今は買わないか割り切ってオフラインプレイに専念したほうが無難です。\n今回の評価は通信エラーを除いた分になります。通信エラーを加味するとおすすめ出来ませんが、カプコン側も問題は認識しているようなので先の修正に期待して。\n\nCSシリーズはDos、tri、P2～P3rdまでプレイ。4以降の作品はノータッチなので久々のCS版になりました。\nMHFはS10～F5、G8の頃にプレイ。今作はハンマーをメインに据えてます。\n\n全体
44135850	ポジティブ	0.8350015878677368	不正解	モンスターハンターって\n味がそこそこでボリュームがある料理と\nそれなりのお酒の種類がある\nなんだかんだ良い居酒屋だったのが\n\n「こちら、なんちゃらコースにございます」\n\nこういうモノを出すようになった感じ。\n\n\nグラフィックもよく\n戦闘自体は楽しいんです･･･\nしかし\nムービーを飛ばせないのと\nフレンドと一緒に遊ぶには\n１人でムービーみないとダメだとか\n変な制限があってダルさが積もる。\n\nその･･ストーリーも\n「なんだこの茶番？」といった感じで\n引き込まれる要素もなく\nすぐにボヤける程度なんで\n正直 気だる
44136504	ポジティブ	0.8424567580223083	不正解	総評：ゲーム自体はおもしろい！！！音、システム、操作性は最高です！のめり込めます。\nMH,MHP,MHFをプレイしてきましたが、久々のモンスターハンターは素晴らしい出来という感想です。\nしかし、それらを全てぶっ壊すのが、マルチモードのネットワーク障害「5028f-mw1」です。\nよって、おすすめしません。\n\n良い点：音、システム、操作性は最高です。ゲーム自体は買いで間違いないです。\n悪い点：マルチモードのネットワーク障害「5028f-mw1」。Steamが悪いのか、Capが悪いのかわかりませんが早急に改善し
44138928	ポジティブ	0.8446767330169678	正解	はい、もう言うまでもなく面白いです。\nモンハン知らない人なんて少数でしょうし特に言う事はありません。\nネットワークの不具合は、もうみんな言ってる事なのであえて触れません。\nしかし不思議なのが受付嬢が、すこぶる不人気な所です。\n一体、彼女のどこがいけないのでしょう？まだクリアしてませんが裏切ったりするのかな？\n所で、よろず焼きお願いするんだけど・・・え？なに？受付嬢が焼くの？\nそこのネコのコックにお願いすればいいのでは？あれ？生肉全部の出来上がりが携帯食料になっちゃうよ？\nなんなの？支給品でも作ってるノリなの
44139530	ポジティブ	0.9611396789550781	正解	ゲーム自体はすごく面白く、世界観に没頭してしまいます。\nPC環境に合わせてスクリーンモードや解像度、垂直同期の有無などを変更することができます。
44140865	ポジティブ	0.7477789521217346	不正解	ソロで遊ぶ分にはオフラインで十分ですが、ネットワーク経由でのマルチが死にコンテンツとなってしまっています。\n\nゲーム自体は楽しいのですが、\nマルチに対する不具合が改善されない限りオススメとは言えません
44140993	ポジティブ	0.9407407641410828	不正解	混雑によりマッチングが機能してないから誰かと一緒に遊びたいって人には現状オススメしない。\nまったくマッチングしないわけじゃないけどエラーばかりでなかなか集会所に入れません。\nソロの人は関係なく楽しめます。\n\n
44142079	ポジティブ	0.9501723647117615	正解	操作は慣れればやりやすいです。\n今のところ通信環境が最悪で救援を呼んでも一人は必ずエラーで抜けます。クエストの参加も出来ない時や部屋に入れない時も多々あります。現時点ではソロでやったほうがストレス無くプレイできると思います。\n通信環境ががよくなればもっと楽しめるようにやると思います。修正はよっ
44143139	ポジティブ	0.6222749948501587	不正解	現在はマルチにつながりにくい状況です。\n一緒に狩りをしていて途中で中断されマルチの体力でソロプレイを強制されます。
44144200	ポジティブ	0.8621233701705933	正解	ボッチソロハンターなので通信エラーも気にならず\n自キャラ（女性）と受付嬢をカップリングして楽しんでるクソ百合脳の自分にとっては\n嫌なところがない神ゲーって感じ\n\nソロ前提で可愛い女の子ならたいていの所業を許せる面食い野郎であれば評価の「賛否両論」を理由に踏みとどまる必要はないと思います\n\n<DATE>追記\n通信に関する修正に関して\n他の人の集会場に入れるようになり、マルチプレイっぽさが出てきました\n正常にみんながプレイできるようになるのも時間の問題かな・・・？
44144250	ネガティブ	0.7484120726585388	正解	キャラクリしてムービーみてトレーニングしてチュートリアル終わってからマルチをしようとしてマルチができない事に気付いても返金時間が過ぎている究極の詐欺
44144581	ポジティブ	0.8572635054588318	不正解	強制オフラインにされるクソゲーでイライラするだけ、買わなきゃよかったレベル。\n運営が対策してるかも不明でTwitterにはイベント告知してるだけ
44144767	ネガティブ	0.9017289876937866	正解	オンライン重視なのに、まともにオンラインできないクソゲー\nPS4版の過ちを繰り返す無能スタッフをなんとかしてくれ
44145509	ポジティブ	0.8061989545822144	不正解	アイスボーンで新要素がいろいろ追加されたがそんなことよりも怒り食らうイビルジョーを新大陸から絶滅させたい\n\nMHWでは過去作と比べモンスターの乱入が日常茶飯事で起こり巷ではう○こ爆撃機と揶揄されているバゼルギウスが高頻度で乱入し頭上から爆弾の雨を降らせてくるため害悪モンスターとして忌み嫌われていたがアイスボーンでは特殊個体のみとなり龍結晶の地でしか生息しなくなった為バゼルギウスが乱入してくることはあまり見かけなくなった\n\nしかしアイスボーンでは新たに追加された怒り食らうイビルジョーが全マップで出現し高頻度の
44146300	ポジティブ	0.5392132997512817	不正解	ソロプレイかなーやっぱりｗｗｗ\n自分でも思うんだけど周りの人もマルチプレイまともにできないってよく言ってるｗｗｗ\nこないだ友達とやってた時も気が付いたら周りの人が消えてて俺が倒れたしなｗｗｗ\nちなみに彼女も回線落ち（聞いてないｗ）
44147291	ポジティブ	0.906287670135498	正解	ストーリークリアを機にレビュー\nPS4版のレビュー見れば内容は分かると思うので、Steam版では何が違うのかについて分かるところだけ着目して書いていこうと思います。\n[h1]Pros[/h1]\n・SSDを積んだ状態でのロード時間は凄まじく早いです。ゲーム内のロード時間で10秒かかったことが一度もないくらいです。\n快適にできるということなので、これだけでも買う価値があるかもしれません。\n・圧巻のグラフィック。PCスペックによって左右されますが、良いものであればPS4版を凌駕する画質で60fpsを維持したりでき
44147339	ポジティブ	0.7600852847099304	正解	マルチとか散々酷評されてるので別で気になった事を。\n１．マウス加速が切れない\nコントローラー操作をそのまま移植した為マウスで弓なんてしたら悲惨。\nマウス操作特有の「咄嗟に振り向きが出来る」という当たり前の事が出来ない。\n\n２．その他操作もPC用に最適化されていない。\nアイテムの出し入れ、キャンセルのボタンなど、初期設定じゃやりにくすぎる。\n設定変えると他がおかしくなる。\nマウス・キーボードで操作する際は試行錯誤する所から始まる。\n\n幾多のイライラを解消したら楽しくゲームが出来る。マウスで遠距離武器使いたい人
44152248	ポジティブ	0.9012680053710938	正解	悪い所は皆さん熱心に書いてますんで省きます\nマルチはほぼ死んでますがソロプレイでも100時間以上は遊べるので<PRICE>の出費としては妥当なんじゃないかと\n世界観、モンスターの生き生きとした姿、随所に見える遊び易さへの配慮\n多少の面倒さがある所もありますが、美麗なグラフィックによる世界が非常に生き生きとしており面倒さもある程度楽しんでプレイ出来るかと思います\n素材集めなども非常に緩和されており調査クエストの存在のおかげで宝玉や逆鱗は余るほど出るので同じモンスターを数十回狩ったりする必要はありません、狩りに
44154192	ポジティブ	0.9412082433700562	正解	私の環境では、i7ー2700kの化石CPUに１０７０載せてほぼ６０FPS張り付きで遊べてます\n（FHD、最高設定、フレームレート制限なし…etc)\n現在オンラインは機能してませんが、いずれ修正されるでしょう\nSSDに入れればMHWなのにサクッと遊べる（これ重要）最高峰のアクションゲーム
44156716	ポジティブ	0.7473890781402588	不正解	現状だと切断が酷すぎてマルチ全くできん\n一ヶ月以内に通信障害が完全に直ったら好評価にしたるわ\n忘れてなければな\n\n追記\nIceborn入れたら起動しなくなったんだが\n金返してくれまじで
44158106	ネガティブ	0.6966474652290344	正解	マルチ改善したといってもう治す気ないみたいだけど、全く治ってないから購入考えてる人は絶対買わないほうがいい
44158430	ポジティブ	0.9375647902488708	不正解	うーん、進めど進めど爽快感がなくイライラが募る\nコントローラー買えってかぃ、ならなぜPC版で出すの？\n\n勉強になりました
44160261	ポジティブ	0.9072198271751404	不正解	マルチプレイができません、オンラインでワイワイ楽しくできると思ったのですが\n数十回試しても一度もオンラインに接続できないのでソロ専ゲームです。。。
44161837	ポジティブ	0.951653778553009	正解	ムフェトジーヴァ、ドスジャグラス討伐と新たな装備を考えるのに私のハンターライフの大半を費やしました。
44163451	ネガティブ	0.7025367617607117	正解	友達と遊ぶのが肝なのにサーバーエラー続きでほとんど遊べず。\n4人よりソロのほうがモンスターが弱く楽という仕様も本末転倒状態。\nMHFは集会場に沢山の人が集まれたから友達の輪も広がったのにその価値もわかってない。\nムービーが飛ばせない仕様で検証する時間も無く返品もできなかった。\nムービースキップできるようにしてこれから購入するユーザーに誠意を見せてほしいです。\nユーザーが楽しめれば利益は後からついてくるとは考えてないのでしょう。\n流石は利益優先のカプンコ。\n日本語対応で発売に目がくらみ歓喜してしまった自分を殴
44164773	ポジティブ	0.9810112118721008	正解	ネットワークエラーが頻繁に起こりすぎててソロプレイしかしたことないプレイヤーの懐かしい思い出を思い出させてもらいました
44165498	ポジティブ	0.9373607039451599	正解	日本のゲームにしては良ゲーだと思います。\nしかし、操作性の勉強とサーバーの強化をするべきです。\n\nPS\nクシャルダオラがゴミすぎてキーボード壊してしまいました。\nなぜ、今作のモンスターはほぼ良モンスターなのに弱らせてから風のせいで15分もかかる糞マゾ育成調教モンスターを出したのでしょうか。むかついたのでクシャルダオラ<TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><TEL><T
44165648	ポジティブ	0.8815568685531616	不正解	友達と遊ぼうかと思ったのですが、マルチで遊べません\n\nまた野良で入るとエラーで即解散されてHPが高い状態の敵と戦うこととなります。\nまた、そのあとは救援を呼ぶことすらできなくなります。\n\n1人で遊ぶ方にはお勧め、みんなでワイワイやろうかなって人は絶対に買わない方がいいです
44165674	ポジティブ	0.9440842866897583	正解	現在はエラーも解消し非常に快適に遊べます。\nアップデートもPS4版を追うように行われています。\n大型DLCの発表もあるので、まだまだ遊べるゲームだと思います。
44166334	ポジティブ	0.6811009049415588	不正解	現状運営側がサーバー強化していないのでマルチで楽しもうとする人にとってはストレスになります\nまた、売り逃げしてDLC出すだけにしようとした場合valve側に改善等要求しても一切改善しようとしないためマルチ目的で耐えてきたがもう無理と返品要請で返品できる場合があるのでもし飽きたら返却すればいいと思いますよ\n\n追記\n装備のビジュアルがなぜか劣化している\n一新なのか知らないがリオ装備等流用しているのにほかの前作からのモンスターの装備のビジュアルがひどい\n特にハンマーに至ってはボロスやディアブロ等の特徴的な見た目を
44167494	ポジティブ	0.7976589202880859	不正解	通信エラーでマルチプレイができない。\nフレンドとマルチで初めて、いいところでエラー落ち。\nその後は、マルチ難易度のモンスターと一人でやれと強要される。\n\nお盆休みに合わせてリリースしたんだろうけど、肝心のカプンコスタッフも\nお盆休みで修正が未対応ｗｗｗｗ\n修正はお盆明けにしますと言わんばかりの遅さで萎える。\n\n貴重なお盆休み返してｗｗｗ
44167783	ポジティブ	0.902038037776947	不正解	現状かなりの頻度で通信エラーが発生します。つながりにくいというものではなく急にオフライン状態にされるため、クエストに出てしばらく経ったのちに通信が途切れるという場合もあり、常に通信断におびえながらのプレイになっています。\nゲームとしては面白いのですが、このゲームに求めてられているのはフレンドとのマルチプレイであると思いますので早期の対応を願います。
